"","X.1","year","state","state_po","county","FIPS","candidatevotes","totalvotes","TOT_POP","TOT_MALE","TOT_FEMALE","NHWA_MALE","NHWA_FEMALE","MedIncome","area"
"240",41236,2016,"Colorado","CO","Gilpin",8047,1566,3576,5914,3115,2799,2728,2458,74806,389.190806866487
"241",41239,2016,"Colorado","CO","Grand",8049,4494,8588,15179,8060,7119,7082,6284,71029,4841.87882283097
"242",41242,2016,"Colorado","CO","Gunnison",8051,3289,9412,16414,8879,7535,7760,6580,60408,8441.70655219264
"243",41245,2016,"Colorado","CO","Hinsdale",8053,339,589,788,406,382,367,347,61391,2910.66432685085
"244",41248,2016,"Colorado","CO","Huerfano",8055,1883,3783,6580,3365,3215,2029,2012,39955,4126.42133685179
"245",41251,2016,"Colorado","CO","Jackson",8057,629,861,1358,713,645,597,560,53577,4199.04152900187
"246",41254,2016,"Colorado","CO","Jefferson",8059,138177,328882,571413,284314,287099,223601,225385,89696,2004.61132824471
"247",41257,2016,"Colorado","CO","Kiowa",8061,728,855,1342,643,699,580,637,46901,4624.13961178463
"248",41260,2016,"Colorado","CO","Kit Carson",8063,2967,3702,7626,4040,3586,2977,2860,42951,5598.2440499049
"249",41266,2016,"Colorado","CO","La Plata",8067,12587,31150,55316,27976,27340,22128,21363,77829,4402.33160679252
"250",41263,2016,"Colorado","CO","Lake",8065,1270,3199,7590,4085,3505,2496,2087,56850,993.251857327485
"251",41269,2016,"Colorado","CO","Larimer",8069,83430,195980,338984,169188,169796,139947,141542,75332,6821.20375287181
"252",41272,2016,"Colorado","CO","Las Animas",8071,3710,6793,14073,7300,6773,3795,3615,43452,12365.3477531455
"253",41275,2016,"Colorado","CO","Lincoln",8073,1892,2436,5551,3181,2370,2279,2073,43077,6698.15162404882
"254",41278,2016,"Colorado","CO","Logan",8075,7282,9722,22435,12814,9621,9172,8043,58429,4778.45272304561
"255",41281,2016,"Colorado","CO","Mesa",8077,49779,77653,149736,74064,75672,60244,62085,60249,8653.52183285549
"256",41284,2016,"Colorado","CO","Mineral",8079,344,652,756,380,376,349,343,63015,2273.87366017651
"257",41287,2016,"Colorado","CO","Moffat",8081,5305,6525,13144,6747,6397,5407,5223,63232,12302.8868024793
"258",41290,2016,"Colorado","CO","Montezuma",8083,7853,12858,25994,12822,13172,9375,9577,52641,5285.15426590769
"259",41293,2016,"Colorado","CO","Montrose",8085,14382,21186,41151,20269,20882,15271,16127,50707,5807.53758783784
"260",41296,2016,"Colorado","CO","Morgan",8087,8145,11960,28199,14117,14082,8032,8517,57535,3351.15409500312
"261",41299,2016,"Colorado","CO","Otero",8089,4928,8452,18266,8981,9285,4822,5160,43723,3290.33064938721
"262",41302,2016,"Colorado","CO","Ouray",8091,1351,3310,4789,2408,2381,2187,2159,72836,1404.22159683246
"263",41305,2016,"Colorado","CO","Park",8093,6135,10417,17343,9197,8146,8212,7304,77221,5726.82193429942
"264",41308,2016,"Colorado","CO","Phillips",8095,1791,2332,4280,2096,2184,1608,1691,53432,1781.86549794983
"265",41311,2016,"Colorado","CO","Pitkin",8097,2550,10523,17975,9369,8606,8146,7314,92820,2520.30841599659
"266",41314,2016,"Colorado","CO","Prowers",8099,3531,5016,11926,5995,5931,3457,3659,47051,4258.87517697457
"267",41317,2016,"Colorado","CO","Pueblo",8101,36265,78646,164774,81173,83601,42147,44254,51075,6213.38245361117
"268",41320,2016,"Colorado","CO","Rio Blanco",8103,2791,3450,6436,3303,3133,2778,2690,65960,8347.70108848987
"269",41323,2016,"Colorado","CO","Rio Grande",8105,3085,5534,11337,5598,5739,2908,3014,48496,2363.02506561426
"270",41326,2016,"Colorado","CO","Routt",8107,5230,13986,24682,12883,11799,11623,10547,87691,6134.02875276934
"271",41329,2016,"Colorado","CO","Saguache",8109,1147,2835,6412,3225,3187,1909,1868,37004,8210.79304497811
"272",41332,2016,"Colorado","CO","San Juan",8111,215,506,691,391,300,324,243,50524,1005.57488244972
"273",41335,2016,"Colorado","CO","San Miguel",8113,1033,4329,8017,4278,3739,3724,3191,77209,3337.86968365218
"274",41338,2016,"Colorado","CO","Sedgwick",8115,1015,1364,2400,1186,1214,956,992,42808,1422.48953297275
"275",41341,2016,"Colorado","CO","Summit",8117,5100,16174,30552,16587,13965,13723,11532,86570,1603.91619722939
"276",41344,2016,"Colorado","CO","Teller",8119,9745,14444,24058,12191,11867,10938,10490,70599,1447.60609548633
"277",41347,2016,"Colorado","CO","Washington",8121,2299,2733,4834,2528,2306,2197,2054,53263,6536.01330067236
"278",41350,2016,"Colorado","CO","Weld",8123,76651,135428,295712,149331,146381,97481,97952,78160,10404.4701142423
"279",41353,2016,"Colorado","CO","Yuma",8125,3850,4791,10055,5001,5054,3721,3895,52841,6135.10079602124
"280",41356,2016,"Connecticut","CT","Fairfield",9001,160077,421209,944347,459781,484566,288759,304323,96966,1694.72836194128
"281",41359,2016,"Connecticut","CT","Hartford",9003,148173,406864,894141,434256,459885,268841,286403,75336,1944.00303937257
"282",41362,2016,"Connecticut","CT","Litchfield",9005,53051,97442,182793,90310,92483,80279,82895,81015,2446.10916704792
"283",41365,2016,"Connecticut","CT","Middlesex",9007,38867,88624,163292,79596,83696,67197,70599,81721,998.851302129221
"284",41368,2016,"Connecticut","CT","New Haven",9009,159048,379006,857901,413542,444359,263993,283904,69687,1609.20915515503
"285",41371,2016,"Connecticut","CT","New London",9011,54058,123528,268403,134571,133832,101782,102646,75226,1807.72586723698
"286",41374,2016,"Connecticut","CT","Tolland",9013,34194,77424,151162,75650,75512,63887,64847,90181,1080.18877053014
"287",41377,2016,"Connecticut","CT","Windham",9015,25747,50823,116102,57525,58577,47533,49053,63309,1350.12534829545
"288",41380,2016,"Delaware","DE","Kent",10001,36991,74598,174542,84097,90445,53035,55864,90395,1548.70888141339
"289",41383,2016,"Delaware","DE","New Castle",10003,85525,262391,555058,268696,286362,156817,166384,58804,1126.26032868459
"290",41386,2016,"Delaware","DE","Sussex",10005,62611,106008,219321,106147,113174,79207,85799,76076,2534.2505714202
"291",41389,2016,"District of Columbia","DC","District of Columbia",11001,12723,311268,685815,325465,360350,124515,124907,64839,176.929718494192
"292",41392,2016,"Florida","FL","Alachua",12001,46834,128571,263959,127745,136214,79789,83222,49880,2509.40712592111
"293",41395,2016,"Florida","FL","Baker",12003,10294,12634,27884,14641,13243,11489,11213,60454,1524.8004439556
"294",41398,2016,"Florida","FL","Bay",12005,62194,87453,183634,91445,92189,70283,70566,58376,2285.5194130741
"295",41401,2016,"Florida","FL","Bradford",12007,8913,12098,26740,14536,12204,10225,9614,47509,778.255365075953
"296",41404,2016,"Florida","FL","Brevard",12009,181848,314752,576874,281866,295008,213189,220268,57582,3353.8414843953
"297",41407,2016,"Florida","FL","Broward",12011,260951,831951,1912583,931399,981184,361236,356097,61429,3173.35400456127
"298",41410,2016,"Florida","FL","Calhoun",12013,4655,6081,14330,7776,6554,5698,5380,41399,1487.92307925359
"299",41413,2016,"Florida","FL","Charlotte",12015,60218,96374,177671,86657,91014,72729,77147,54756,1934.09378032692
"300",41416,2016,"Florida","FL","Citrus",12017,54456,79700,142804,68930,73874,60846,65484,49762,1710.2372927798
"301",41419,2016,"Florida","FL","Clay",12019,74963,106483,207246,102020,105226,75708,77165,75776,1666.70945740263
"302",41422,2016,"Florida","FL","Collier",12021,105423,170789,365445,179960,185485,111709,119969,76415,5449.15728756538
"303",41425,2016,"Florida","FL","Columbia",12023,20368,28707,69265,35896,33369,25610,24839,47087,2075.43210569513
"304",41428,2016,"Florida","FL","Desoto",12027,6778,10818,36255,20622,15633,10231,9751,41673,1655.25817109629
"305",41431,2016,"Florida","FL","Dixie",12029,5822,7202,16465,9074,7391,7332,6523,39793,1865.0443867378
"306",41434,2016,"Florida","FL","Duval",12031,211672,432695,926010,449505,476505,245999,251980,58339,2200.23878075786
"307",41437,2016,"Florida","FL","Escambia",12033,88808,152469,311473,154356,157117,100992,100505,52822,1932.41820994829
"308",41440,2016,"Florida","FL","Flagler",12035,33850,57503,107406,51690,55716,39045,41751,62831,1314.2282834507
"309",41443,2016,"Florida","FL","Franklin",12037,4125,6015,11823,6766,5057,4924,4318,47504,1469.03780483852
"310",41446,2016,"Florida","FL","Gadsden",12039,6728,22113,46086,21935,24151,7366,7703,42975,1369.07168322871
"311",41449,2016,"Florida","FL","Gilchrist",12041,6740,8420,17622,9149,8473,7642,7596,46171,919.815268963899
"312",41452,2016,"Florida","FL","Glades",12043,2996,4353,13406,7516,5890,4276,3825,45412,2556.45017954243
"313",41455,2016,"Florida","FL","Gulf",12045,5329,7293,16062,9526,6536,6565,5457,53228,1476.94661055766
"314",41458,2016,"Florida","FL","Hamilton",12047,3443,5460,14303,8281,6022,4316,3561,39241,1344.0142914463
"315",41461,2016,"Florida","FL","Hardee",12049,5242,7583,27219,14485,12734,6525,6290,41430,1653.30215078311
"316",41464,2016,"Florida","FL","Hendry",12051,6195,11115,40037,21085,18952,6545,6659,45107,3081.81119401642
"317",41467,2016,"Florida","FL","Hernando",12053,58970,93796,182459,87575,94884,69013,75164,50705,1291.14944167019
"318",41470,2016,"Florida","FL","Highlands",12055,29565,45686,102041,49856,52185,33098,36071,45723,2864.41346895855
"319",41473,2016,"Florida","FL","Hillsborough",12057,266870,597660,1396693,681997,714696,342144,353676,61133,2808.68456256318
"320",41476,2016,"Florida","FL","Holmes",12059,7483,8514,19398,10316,9082,8625,8263,38874,1266.76355512054
"321",41479,2016,"Florida","FL","Indian River",12061,48620,80009,151159,72514,78645,54299,60130,61173,1399.33681799061
"322",41482,2016,"Florida","FL","Jackson",12063,14257,21041,48299,26671,21628,16605,15041,40543,2472.42776311514
"323",41485,2016,"Florida","FL","Jefferson",12065,3930,7645,13960,7296,6664,4323,3976,47192,1587.08363773947
"324",41488,2016,"Florida","FL","Lafayette",12067,2809,3392,8747,5150,3597,3311,2857,45480,1418.87227521679
"325",41491,2016,"Florida","FL","Lake",12069,102188,170462,334913,162009,172904,114495,123069,57660,2995.68343532422
"326",41494,2016,"Florida","FL","Lee",12071,191551,326420,722649,353929,368720,239233,252832,62364,2301.70710042563
"327",41497,2016,"Florida","FL","Leon",12073,53821,152132,286744,136331,150413,79377,84009,55081,1817.55606765166
"328",41500,2016,"Florida","FL","Levy",12075,13775,19395,39837,19553,20284,15611,16261,41405,2996.61063884309
"329",41503,2016,"Florida","FL","Liberty",12077,2543,3296,8300,5131,3169,3351,2636,44236,2183.28067705895
"330",41506,2016,"Florida","FL","Madison",12079,4851,8505,18316,9685,8631,5203,4750,37919,1854.32079725735
"331",41509,2016,"Florida","FL","Manatee",12081,101944,178958,375373,181370,194003,128911,140053,64151,2060.83415852833
"332",41512,2016,"Florida","FL","Marion",12083,107833,174700,347469,166953,180516,118273,129147,49079,4306.25857112059
"333",41515,2016,"Florida","FL","Martin",12085,53204,85792,158325,78253,80072,60463,64388,70806,1756.69569746327
"334",41518,2016,"Florida","FL","Miami-Dade",12086,333999,980204,2692213,1308460,1383753,188143,178267,54991,5230.44863528001
"335",41521,2016,"Florida","FL","Monroe",12087,21904,42478,76872,40115,36757,26942,24600,67528,3564.53231263291
"336",41524,2016,"Florida","FL","Nassau",12089,34266,46607,80055,39398,40657,34424,35556,72818,1735.4376368019
"337",41527,2016,"Florida","FL","Okaloosa",12091,71893,100855,200071,101516,98555,75609,72953,63520,2575.91341431479
"338",41530,2016,"Florida","FL","Okeechobee",12093,9356,13653,40769,21844,18925,13015,12904,45225,2308.85004854659
"339",41533,2016,"Florida","FL","Orange",12095,195216,546275,1326516,650722,675794,272836,273473,63133,2598.0219925692
"340",41536,2016,"Florida","FL","Osceola",12097,50301,140206,338209,166636,171573,55564,56722,52270,3901.07822306241
"341",41539,2016,"Florida","FL","Palm Beach",12099,272402,662332,1450890,703040,747850,388406,419207,66621,5766.76387229912
"342",41542,2016,"Florida","FL","Pasco",12101,142101,241139,509937,248277,261660,187849,199202,55745,1992.00689533259
"343",41545,2016,"Florida","FL","Pinellas",12103,239201,492403,959874,460894,498980,343825,372211,56708,850.764721432031
"344",41548,2016,"Florida","FL","Polk",12105,157430,284314,665823,326165,339658,195303,206941,51817,5207.135799017
"345",41551,2016,"Florida","FL","Putnam",12107,22138,33117,72373,35763,36610,25713,26173,41986,2141.79485119937
"346",41560,2016,"Florida","FL","Santa Rosa",12113,65339,87745,169894,87024,82870,70927,69803,66139,2974.06100615409
"347",41563,2016,"Florida","FL","Sarasota",12115,124438,229063,412968,197075,215893,163999,180774,66258,1568.41347146128
"348",41566,2016,"Florida","FL","Seminole",12117,109443,224896,455945,220326,235619,136443,144300,69954,894.355435343636
"349",41554,2016,"Florida","FL","St. Johns",12109,88684,136514,234828,114551,120277,95263,100469,90839,1744.24115184356
"350",41557,2016,"Florida","FL","St. Lucie",12111,70289,140847,305566,149291,156275,86945,90903,57292,1583.81860258665
"351",41569,2016,"Florida","FL","Sumter",12119,52730,76665,122009,61109,60900,49861,54031,63464,1502.12362171502
"352",41572,2016,"Florida","FL","Suwannee",12121,14287,18694,43834,22890,20944,16874,16281,49453,1792.86904928362
"353",41575,2016,"Florida","FL","Taylor",12123,6930,9290,22099,12268,9831,8470,7589,42987,2728.31673267232
"354",41578,2016,"Florida","FL","Union",12125,4568,5694,15238,9952,5286,6302,4299,50893,647.058977863948
"355",41581,2016,"Florida","FL","Volusia",12127,143007,260869,528453,257653,270800,186882,196507,53554,3279.22390146681
"356",41584,2016,"Florida","FL","Wakulla",12129,10512,15351,31882,17427,14455,13188,12155,58640,1633.20720641616
"357",41587,2016,"Florida","FL","Walton",12131,25756,33637,65421,33145,32276,27562,27671,62600,2973.43736976564
"358",41590,2016,"Florida","FL","Washington",12133,8637,11156,24454,13267,11187,9880,9104,42518,1595.34217795123
"359",41593,2016,"Georgia","GA","Appling",13001,5494,7012,18428,9214,9214,6259,6537,43821,1326.27618167343
"360",41596,2016,"Georgia","GA","Atkinson",13003,1878,2610,8244,4146,4098,2311,2395,38581,893.041150533727
"361",41599,2016,"Georgia","GA","Bacon",13005,3364,4020,11275,5530,5745,4000,4291,41807,740.306202800814
"362",41602,2016,"Georgia","GA","Baker",13007,775,1440,3183,1562,1621,759,750,39515,904.610124952798
"363",41605,2016,"Georgia","GA","Baldwin",13009,7697,16116,45259,22954,22305,12098,11632,44429,694.966603442289
"364",41608,2016,"Georgia","GA","Banks",13011,6134,6975,18325,9303,9022,8136,7988,53481,605.893041521114
"365",41611,2016,"Georgia","GA","Barrow",13013,21108,29060,77000,37701,39299,27383,28591,68924,421.914731184275
"366",41614,2016,"Georgia","GA","Bartow",13015,29911,39550,103338,50888,52450,39615,41057,60254,1217.62663753822
"367",41617,2016,"Georgia","GA","Ben Hill",13017,3739,5936,17251,8180,9071,4705,4989,35931,657.567138912576
"368",41620,2016,"Georgia","GA","Berrien",13019,5422,6590,18996,9386,9610,7724,7902,42058,1185.66031707837
"369",41623,2016,"Georgia","GA","Bibb",13021,24043,62596,153152,72086,81066,28755,30687,43066,660.189017848802
"370",41626,2016,"Georgia","GA","Bleckley",13023,3719,4974,12864,6165,6699,4269,4561,48115,567.500427876446
"371",41629,2016,"Georgia","GA","Brantley",13025,5567,6301,18415,9147,9268,8462,8554,44680,1158.3916209818
"372",41632,2016,"Georgia","GA","Brooks",13027,3701,6336,15725,7732,7993,4446,4470,39554,1288.92946467147
"373",41635,2016,"Georgia","GA","Bryan",13029,10529,15173,35839,17707,18132,13192,13356,79296,1172.00933512865
"374",41638,2016,"Georgia","GA","Bulloch",13031,15097,25316,74642,36699,37943,23920,23714,48788,1783.47059070885
"375",41641,2016,"Georgia","GA","Burke",13033,4491,9351,22601,10820,11781,5327,5350,42632,2161.83933641736
"376",41644,2016,"Georgia","GA","Butts",13035,6717,9514,23736,12622,11114,8054,7810,47410,486.919381666406
"377",41647,2016,"Georgia","GA","Calhoun",13037,830,2025,6359,3812,2547,1192,861,34960,734.679337499279
"378",41650,2016,"Georgia","GA","Camden",13039,12310,18901,52394,26954,25440,19114,17565,58552,1776.21163734192
"379",41653,2016,"Georgia","GA","Candler",13043,2664,3763,10849,5278,5571,3286,3469,41665,644.455195259934
"380",41656,2016,"Georgia","GA","Carroll",13045,30029,44121,116077,56668,59409,40509,42242,59193,1304.80805328821
"381",41659,2016,"Georgia","GA","Catoosa",13047,20876,26757,66265,32174,34091,29273,31137,60753,420.82005970727
"382",41662,2016,"Georgia","GA","Charlton",13049,2951,4016,12842,7530,5312,4254,3656,42891,2030.50108570722
"383",41665,2016,"Georgia","GA","Chatham",13051,45688,112142,288615,139045,149570,69483,72255,57122,1277.03318321065
"384",41668,2016,"Georgia","GA","Chattahoochee",13053,751,1390,10047,6717,3330,4069,1888,46106,650.161363821192
"385",41671,2016,"Georgia","GA","Chattooga",13055,6462,8252,24836,12685,12151,10149,10459,41561,812.101400706521
"386",41674,2016,"Georgia","GA","Cherokee",13057,80649,112043,241795,119101,122694,94438,98209,88635,1125.22582168186
"387",41677,2016,"Georgia","GA","Clarke",13059,12717,44976,124905,59550,65355,33587,35442,41036,313.525575693826
"388",41680,2016,"Georgia","GA","Clay",13061,566,1273,3005,1416,1589,518,567,24732,562.558741327626
"389",41683,2016,"Georgia","GA","Clayton",13063,12645,92859,279333,131272,148061,14448,15680,50737,373.966987530708
"390",41686,2016,"Georgia","GA","Clinch",13065,1727,2455,6742,3300,3442,2166,2233,42928,2134.8810338022
"391",41689,2016,"Georgia","GA","Cobb",13067,152912,330819,748178,361618,386560,193305,201698,79622,892.270449498425
"392",41692,2016,"Georgia","GA","Coffee",13069,9588,13915,42908,21981,20927,12532,12610,41675,1560.46806835599
"393",41695,2016,"Georgia","GA","Colquitt",13071,9898,13624,45429,22535,22894,12308,13240,41899,1441.43545698396
"394",41698,2016,"Georgia","GA","Columbia",13073,43085,64743,147370,71989,75381,50699,52217,88285,796.613419420791
"395",41701,2016,"Georgia","GA","Cook",13075,4176,6057,17162,8239,8923,5424,5766,40670,604.073820984064
"396",41704,2016,"Georgia","GA","Coweta",13077,42533,61745,140497,68437,72060,49445,51199,79232,1154.68574127513
"397",41707,2016,"Georgia","GA","Crawford",13079,3635,5176,12268,6168,6100,4565,4498,50411,845.646806698948
"398",41710,2016,"Georgia","GA","Crisp",13081,4549,7512,22905,10820,12085,5533,5935,40482,728.162533237223
"399",41713,2016,"Georgia","GA","Dade",13083,5051,6242,16224,7952,8272,7473,7792,45986,450.986805886316
"400",41716,2016,"Georgia","GA","Dawson",13085,9900,11765,23668,11797,11871,10937,10979,69155,555.372368979458
"401",41719,2016,"Georgia","GA","Decatur",13087,6020,10286,26679,12934,13745,6558,6928,40473,1613.84246769915
"402",41722,2016,"Georgia","GA","DeKalb",13089,51468,314757,746802,353157,393645,105370,112765,63606,702.297588889954
"403",41725,2016,"Georgia","GA","Dodge",13091,5021,7009,20854,10823,10031,6922,6708,41118,1303.12613620281
